"COD_BARRIO";"TXT_BARRIO";"TXT_LOCALIDAD";"TXT_MUNICIPIO";"COD_LOCALIDAD"
2436;"2436. CARBONERAS";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2437;"2437. ACAPULCO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2438;"2438. LAS HUERTAS";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2439;"2439. EL ROSAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2440;"2440. RINCON DEL DIAMANTE";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2441;"2441. SANTA VIVIANA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2442;"2442. LA ESTANCIA CENTRAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2443;"2443. SANTA ROSA II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2444;"2444. RINCON DEL VALLE";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2445;"2445. SANTA HELENA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2446;"2446. NUEVO MILENIO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2447;"2447. VILLAS DE BOLIVAR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2448;"2448. CERROS DEL SUR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2449;"2449. LOS TRES REYES II";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2450;"2450. MIRADOR DE LA PRIMAVERA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2451;"2451. FLORIDA ALTA";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2452;"2452. VILLA DE BOLIVAR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2453;"2453. EL TRIANGULO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2454;"2454. BELLA FLOR";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2455;"2455. MIRADOR DE SAN MARCOS";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2456;"2456. CIUDAD MILAGROS";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2457;"2457. PROTECHO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2458;"2458. MONTERREY";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2459;"2459. EL EDEN SECTOR EL PARAISO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2460;"2460. URB.EL TRIGAL SUR ET 1";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2461;"2461. LA PUERTA DEL PARAISO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2462;"2462. BOSQUES DE MADRIGAL";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2463;"2463. PUERTA AL LLANO";"19. CIUDAD BOLIVAR";"01. BOGOTA";19
2464;"2464. SAN ANTONIO";"20. SUMAPAZ";"01. BOGOTA";20
2465;"2465. EL PEDREGAL";"20. SUMAPAZ";"01. BOGOTA";20
2466;"2466. GACHANCIPA";"20. SUMAPAZ";"01. BOGOTA";20
2467;"00. SIN ASIGNAR";"23. CAJICA";"04. CAJICA";23
2468;"00. SIN ASIGNAR";"27. LA CALERA";"08. LA CALERA";27
2469;"00. SIN ASIGNAR";"01. USAQUEN";"01. BOGOTA";1
2470;"2470. DIVINO NIÐO";"21. SOACHA";"02. SOACHA";21
2471;"2471. EL ALTICO";"21. SOACHA";"02. SOACHA";21
2472;"2472. BOCHICA";"21. SOACHA";"02. SOACHA";21
2473;"2473. CAMILO TORRES";"21. SOACHA";"02. SOACHA";21
2474;"2474. CAZUCA";"21. SOACHA";"02. SOACHA";21
2475;"2475. CIUDAD LATINA DE SOACHA";"21. SOACHA";"02. SOACHA";21
2476;"2476. CIUDAD QUITO";"21. SOACHA";"02. SOACHA";21
2477;"2477. LA DESPENSA";"21. SOACHA";"02. SOACHA";21
2478;"2478. EL DORADO";"21. SOACHA";"02. SOACHA";21
2479;"2479. LA FLORIDA";"21. SOACHA";"02. SOACHA";21
2480;"2480. LA FRAGUA";"21. SOACHA";"02. SOACHA";21
2481;"2481. JUAN PABLO I";"21. SOACHA";"02. SOACHA";21
2482;"2482. JULIO RINCON";"21. SOACHA";"02. SOACHA";21
